"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"2" "sin_1" "0" "default" "1" "24" "10.860747972383" "22.1676205479885" "0.741142551152291" "0.979572065214383" "0.975486478257259" "10.770329614269" "3.55731488710376e-09" "4.6320960437524e-08"
"3" "sin_2" "0" "default" "1" "24" "14.2977210306125" "20.1765611493949" "0.593336174470056" "0.930684699915469" "0.916821639898563" "18" "1.6000941549521e-06" "7.95702930449032e-06"
"4" "sin_3" "0" "default" "1" "24" "173.65146754956" "21.19853471013" "9.92335431232685" "0.956631603690427" "0.947957924428513" "12.9614813968157" "1.53414643433436e-07" "1.11288906358644e-06"
"5" "sin_4" "0" "default" "1" "24" "19.8365193419529" "8.17656114939495" "-0.823188847786" "0.930684699915469" "0.916821639898563" "-18" "1.6000941549521e-06" "7.95702930449032e-06"
"6" "sin_5" "0" "default" "1" "24" "20.6343309641996" "6" "4.31196827093691e-16" "0.901098901098901" "0.881318681318681" "36078321524285912" "9.46249331290616e-06" "3.39512900779754e-05"
"7" "sin_6" "0" "default" "1" "24" "218.934116230358" "18" "-4.00659080171639e-14" "0.901098901098901" "0.881318681318681" "-4119741266459516" "9.46249331290616e-06" "3.39512900779754e-05"
"8" "sin_7" "0" "default" "1" "24" "34.103399583836" "0.9049461605616" "2.55006023562889" "0.99474904945552" "0.993698859346624" "9.77753281960792" "3.99191790734221e-12" "8.56858941439276e-11"
"9" "sin_8" "0" "default" "1" "24" "6.12471432591776" "12" "-0.471131871224443" "1" "1" "-9.48683298050514" "0" "0"
"10" "sin_9" "0" "default" "1" "24" "8.99012181156091" "7.10401867043343" "-0.19710769295631" "0.909425827508227" "0.891310993009872" "-34.298685863477" "6.09567599119121e-06" "2.41759217405959e-05"
"11" "sin_10" "0" "default" "1" "24" "11.5093088808994" "3.82343885060504" "0.477620824155533" "0.930684699915469" "0.916821639898563" "18" "1.6000941549521e-06" "7.95702930449032e-06"
"12" "sin_11" "0" "default" "1" "24" "95.685515795413" "15.823438850605" "-3.97082008892802" "0.93068469991547" "0.916821639898563" "-17.9999999999999" "1.6000941549521e-06" "7.95702930449032e-06"
"13" "sin_12" "0" "default" "1" "24" "27.9951701446443" "8.17656114939495" "-1.16176187251781" "0.930684699915469" "0.916821639898563" "-17.9999999999999" "1.6000941549521e-06" "7.95702930449032e-06"
"14" "sin_13" "0" "default" "1" "24" "29.4676594082737" "15.823438850605" "-1.22286819462043" "0.930684699915469" "0.916821639898563" "-18" "1.6000941549521e-06" "7.95702930449032e-06"
"15" "sin_14" "0" "default" "1" "24" "20.3510940507984" "16.8959813295666" "-0.446196089615982" "0.909425827508227" "0.891310993009872" "-34.2986858634764" "6.09567599119121e-06" "2.41759217405959e-05"
"16" "sin_15" "0" "default" "1" "24" "10.0689002384969" "6" "6.31534056320606e-16" "0.901098901098901" "0.881318681318681" "12020339984781174" "9.46249331290616e-06" "3.39512900779754e-05"
"17" "sin_16" "0" "default" "1" "24" "276.676407669587" "0.904946160561599" "20.6883042143772" "0.99474904945552" "0.993698859346624" "9.77753281960789" "3.99191790734221e-12" "8.56858941439276e-11"
"18" "sin_17" "0" "default" "1" "24" "32.6853381832123" "7.10401867043342" "-0.7166233937459" "0.909425827508227" "0.891310993009872" "-34.2986858634768" "6.09567599119121e-06" "2.41759217405959e-05"
"19" "sin_18" "0" "default" "1" "24" "3.4143888861283" "6" "8.42904947598729e-22" "0.901098901098901" "0.881318681318681" "3.05397776000244e+21" "9.46249331290616e-06" "3.39512900779754e-05"
