"CycID" "filter_type" "ar_method" "period_number" "period" "amplitude" "phase" "mean" "R_square" "R2_adjust" "coef_var" "pvalue" "fdr_BH"
"2" "sin_1" "0" "default" "1" "24" "11.0712369776679" "22.0325900798321" "0.566756068528226" "0.995563836394286" "0.994930098736327" "14.0475383371369" "0" "0"
"3" "sin_2" "0" "default" "1" "24" "15.2004410322196" "20.0329143432605" "0.453727662830054" "0.985791418016482" "0.983761620590265" "23.6643191323979" "1.16906484493029e-13" "7.94010934827268e-13"
"4" "sin_3" "0" "default" "1" "24" "180.658889385554" "21.0378177606572" "7.58844741530883" "0.990837456477918" "0.989528521689049" "16.970562748477" "5.44009282066327e-15" "4.58385139126539e-14"
"5" "sin_4" "0" "default" "1" "24" "21.0889443077154" "8.03291434326045" "-0.629497354189294" "0.985791418016482" "0.983761620590265" "-23.6643191323985" "1.16906484493029e-13" "7.94010934827268e-13"
"6" "sin_5" "0" "default" "1" "24" "22.450073143737" "6" "2.39300474528148e-15" "0.980392156862745" "0.977591036414566" "6564398008570984" "1.11433084981627e-12" "5.63105791570758e-12"
"7" "sin_6" "0" "default" "1" "24" "238.199480834081" "18" "-5.25254758345619e-14" "0.980392156862745" "0.977591036414566" "-3173156702462621" "1.11433084981627e-12" "5.63105791570758e-12"
"8" "sin_7" "0" "default" "1" "24" "34.2755501560838" "0.981251413589433" "1.95004606253975" "0.998838270711978" "0.998672309385118" "12.7186619061334" "0" "0"
"9" "sin_8" "0" "default" "1" "24" "6.12471432591776" "12" "-0.360277313289282" "1" "1" "-12.3288280059379" "0" "0"
"10" "sin_9" "0" "default" "1" "24" "9.71935385122312" "7.01907288162791" "-0.150729412260708" "0.981875607864491" "0.97928640898799" "-45.2353361799981" "6.42375042048116e-13" "3.69303542268633e-12"
"11" "sin_10" "0" "default" "1" "24" "12.2359759706556" "3.96708565673955" "0.365239453765996" "0.985791418016482" "0.983761620590265" "23.6643191323985" "1.16906484493029e-13" "7.94010934827268e-13"
"12" "sin_11" "0" "default" "1" "24" "101.726844255219" "15.9670856567395" "-3.03650947976852" "0.985791418016482" "0.983761620590265" "-23.664319132398" "1.16906484493029e-13" "7.94010934827268e-13"
"13" "sin_12" "0" "default" "1" "24" "29.7627105788054" "8.03291434326045" "-0.888406137807729" "0.985791418016482" "0.983761620590265" "-23.6643191323985" "1.16906484493029e-13" "7.94010934827268e-13"
"14" "sin_13" "0" "default" "1" "24" "31.3281688902701" "15.9670856567395" "-0.935134501768565" "0.985791418016482" "0.983761620590265" "-23.6643191323984" "1.16906484493029e-13" "7.94010934827268e-13"
"15" "sin_14" "0" "default" "1" "24" "22.0018692165961" "16.9809271183721" "-0.341208774412218" "0.981875607864491" "0.97928640898799" "-45.2353361799978" "6.42375042048116e-13" "3.69303542268633e-12"
"16" "sin_15" "0" "default" "1" "24" "10.9549249366717" "6" "1.48965326809729e-15" "0.980392156862745" "0.977591036414566" "5145705381411097" "1.11433084981627e-12" "5.63105791570758e-12"
"17" "sin_16" "0" "default" "1" "24" "278.073042682196" "0.981251413589435" "15.8204679286414" "0.998838270711978" "0.998672309385118" "12.7186619061334" "0" "0"
"18" "sin_17" "0" "default" "1" "24" "35.3366032416837" "7.0190728816279" "-0.548006124629202" "0.981875607864491" "0.97928640898799" "-45.2353361799991" "6.42375042048116e-13" "3.69303542268633e-12"
"19" "sin_18" "0" "default" "1" "24" "3.71484204492677" "6" "3.41370321480914e-16" "0.980392156862745" "0.977591036414566" "7614393131874359" "1.11433084981627e-12" "5.63105791570758e-12"
