annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	0.000136607702239087	5.29665318227005e-05	24	0	6.81287000869389
sin_2	1.68128351353426e-05	3.87000896024432e-06	24	20	16.3625292671514
sin_3	4.28362297861837e-07	2.36378104365577e-08	24	22	157.99650491331
sin_4	1.01252750518713e-05	2.14471735189638e-06	24	8	22.7012142421982
sin_5	8.89618647425884e-05	3.26651792450286e-05	24	8	14.0227620920306
sin_6	2.14693258643783e-06	2.30697665197229e-07	24	18	148.784132185038
sin_7	3.13310039762724e-07	1.43552963673103e-08	24	2	29.7221789776073
sin_8	8.64126449556018e-06	1.65126708815159e-06	24	14	6.49624054903025
sin_9	2.20862729269619e-06	3.09207820977466e-07	24	8	8.5739575350051
sin_10	3.35886686042972e-05	9.2735260501137e-06	24	4	13.1714280202551
sin_11	7.08647538390712e-07	5.25687628478928e-08	24	16	109.503958658357
sin_12	6.10586434458946e-05	1.97718989049342e-05	24	10	32.0380982290714
sin_13	2.20862729269619e-06	3.09207820977466e-07	24	16	33.7232373236248
sin_14	3.13310039762724e-07	1.43552963673103e-08	24	18	19.4090157886465
sin_15	4.06973950438231e-05	1.17319490621785e-05	24	6	6.84266394766092
sin_16	3.13310039762724e-07	5.95819287060556e-09	24	2	241.132139551699
sin_17	4.28362297861837e-07	2.36378104365577e-08	24	8	31.1722919304345
sin_18	0.000115604911848922	4.28158555338646e-05	24	8	2.3203642087025
sin_19	0.000163656477088126	6.86762089307992e-05	24	14	28.9397472433635
sin_20	2.20862729269619e-06	3.09207820977466e-07	24	8	10.4750412647008
sin_21	8.89618647425884e-05	3.26651792450286e-05	24	6	4.37700628850252
sin_22	3.13310039762724e-07	1.43552963673103e-08	24	2	13.5308993391333
sin_23	8.00232879647047e-05	2.62185390749814e-05	24	6	4.52816030339582
sin_24	1.43943474083139e-06	1.52187509416992e-07	24	2	8.25570699910922
sin_25	8.54181949558909e-07	7.22172011899805e-08	24	18	9.07234182600866
sin_26	4.28362297861837e-07	2.36378104365577e-08	24	8	3.92648825429605
sin_27	3.13310039762724e-07	4.14899170047753e-09	24	0	60.7450410110253
sin_28	4.06973950438231e-05	1.17319490621785e-05	24	14	14.4214825982339
sin_29	3.35886686042972e-05	9.2735260501137e-06	24	22	4.13812715889246
sin_30	4.28362297861837e-07	2.36378104365577e-08	24	6	93.8324572002673
sin_31	1.36754835538544e-05	3.00736315607035e-06	24	14	20.1129490261444
sin_32	3.35886686042972e-05	9.2735260501137e-06	24	14	8.83619154037521
sin_33	7.08647538390712e-07	5.25687628478928e-08	24	16	53.8993129149926
sin_34	4.06973950438231e-05	1.17319490621785e-05	24	6	64.3961342242255
sin_35	6.10586434458946e-05	1.97718989049342e-05	24	18	59.3493410833429
sin_36	4.28362297861837e-07	2.36378104365577e-08	24	6	40.2166601359801
sin_37	3.13310039762724e-07	1.43552963673103e-08	24	18	33.5444010743317
sin_38	8.54181949558909e-07	7.22172011899805e-08	24	2	11.3048442495938
sin_39	4.28362297861837e-07	2.36378104365577e-08	24	4	12.358467846713
sin_40	0.000136607702239087	5.29665318227005e-05	24	6	8.10829043466318
sin_41	1.01252750518713e-05	2.14471735189638e-06	24	2	10.4265810186184
sin_42	4.93356361803619e-07	3.29203245058052e-08	24	0	13.6739280220261
sin_43	2.26903922743679e-05	5.34255599914663e-06	24	0	6.49458661450022
sin_44	1.27766657177883e-06	1.12202355303486e-07	24	8	642.104923047379
sin_45	7.08647538390712e-07	5.25687628478928e-08	24	0	87.1153547558404
sin_46	6.16456198861316e-06	1.1578168244068e-06	24	22	4.18764316882762
sin_47	4.93356361803619e-07	3.29203245058052e-08	24	14	11.2151307406151
sin_48	0.000294729775535183	0.000132226494751466	24	4	7.4510599880176
sin_49	8.54181949558909e-07	7.22172011899805e-08	24	12	45.6744418582304
sin_50	6.16456198861316e-06	1.1578168244068e-06	24	4	19.1275374451777
sin_51	3.15741436180876e-06	4.58399157800781e-07	24	16	22.962194480413
sin_52	5.11275195689347e-05	1.57519239835563e-05	24	18	20.3125754699948
sin_53	1.01252750518713e-05	2.14471735189638e-06	24	2	11.5436085867814
sin_54	0.000198342894535871	8.4385886038898e-05	24	0	80.2764126232447
sin_55	4.93356361803619e-07	3.29203245058052e-08	24	0	13.4213580344108
sin_56	3.13310039762724e-07	4.14899170047753e-09	24	20	146.566893741289
sin_57	2.20862729269619e-06	3.09207820977466e-07	24	22	3.05067553701096
sin_58	2.20862729269619e-06	3.09207820977466e-07	24	10	24.7043849628883
sin_59	8.64126449556018e-06	1.65126708815159e-06	24	8	24.1356817471201
sin_60	4.93356361803619e-07	3.29203245058052e-08	24	0	21.9571076933583
sin_61	3.35886686042972e-05	9.2735260501137e-06	24	20	18.9604138903975
sin_62	7.08647538390712e-07	5.25687628478928e-08	24	16	12.4699282218527
sin_63	1.01252750518713e-05	2.14471735189638e-06	24	18	8.50105712991458
sin_64	7.08647538390712e-07	5.25687628478928e-08	24	16	6.44281626202459
sin_65	3.13310039762724e-07	1.43552963673103e-08	24	0	6.17025324693876
sin_66	8.54181949558909e-07	7.22172011899805e-08	24	8	24.4047813664337
sin_67	8.64126449556018e-06	1.65126708815159e-06	24	14	20.6776781058451
sin_68	6.16456198861316e-06	1.1578168244068e-06	24	8	22.254143606983
sin_69	1.01252750518713e-05	2.14471735189638e-06	24	14	39.6629783321688
