annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	1.14097633664585e-85	8.19428459954745e-87	24	23	10.7462823421672
sin_2	1.72034153061981e-80	2.02531116559333e-81	24	20	14.9010870993968
sin_3	1.912819686265e-75	3.07963969488665e-76	24	21	157.99650491331
sin_4	1.86104791188284e-92	6.41215598730543e-94	24	8	20.6736235677306
sin_5	8.85897018734443e-84	7.56233909628766e-85	24	7	22.1188075606464
sin_6	3.40880980975689e-96	7.62333830181996e-98	24	18	234.684690953213
sin_7	7.53534097633814e-74	1.28922833795167e-74	24	2	29.7221789776073
sin_8	2.70542839741312e-87	1.65523028314457e-88	24	13	5.91601974604659
sin_9	5.80342796914286e-82	5.96697912100053e-83	24	8	8.57395753500511
sin_10	2.89698307010547e-82	2.90225031205111e-83	24	5	11.9950035198578
sin_11	1.3568947108208e-107	1.48024877544087e-110	24	16	99.7234595615179
sin_12	2.37616113069719e-79	3.17541532920442e-80	24	8	29.1765707132352
sin_13	1.11330086607879e-94	3.05651692323451e-96	24	16	30.7111992546153
sin_14	8.21419786286713e-93	2.65841312652791e-94	24	17	19.4090157886465
sin_15	5.80342796914286e-82	5.96697912100053e-83	24	6	10.7932778198171
sin_16	8.23790159982925e-77	1.25740334419212e-77	24	2	241.132139551699
sin_17	7.00358196290232e-99	9.10465655177301e-101	24	7	31.1722919304346
sin_18	2.60541469886985e-86	1.74799640705995e-87	24	7	3.66002710921485
sin_19	1.00980672172962e-84	8.00501328498392e-86	24	14	45.6481181045991
sin_20	1.46812883881721e-82	1.41474233558749e-83	24	8	10.4750412647008
sin_21	4.33365966736543e-84	3.58511845209322e-85	24	6	6.90407204741413
sin_22	6.59598765334426e-75	1.08294124563088e-75	24	2	13.5308993391333
sin_23	1.46812883881721e-82	1.41474233558749e-83	24	6	7.14249487349516
sin_24	4.11577859714777e-74	6.98934038133822e-75	24	1	8.25570699910921
sin_25	5.80342796914286e-82	5.96697912100053e-83	24	18	9.07234182600866
sin_26	3.57919343445835e-75	5.79829336382253e-76	24	8	3.92648825429605
sin_27	7.00358196290232e-99	9.10465655177301e-101	24	0	55.3195127833256
sin_28	2.70542839741312e-87	1.65523028314457e-88	24	14	22.7477294584376
sin_29	2.60888228936726e-89	1.30681285585578e-90	24	22	6.52727598801988
sin_30	4.30733504063853e-92	1.5232303007349e-93	24	5	93.8324572002673
sin_31	5.78210984529346e-87	3.65849859302205e-88	24	14	31.7251655605861
sin_32	1.22693658169225e-86	7.98624174992411e-88	24	14	13.9377691048219
sin_33	1.46812883881721e-82	1.41474233558749e-83	24	15	53.8993129149927
sin_34	8.85897018734443e-84	7.56233909628766e-85	24	5	58.6445035038697
sin_35	1.46812883881721e-82	1.41474233558749e-83	24	17	54.0484717451427
sin_36	2.39010234895219e-97	4.4325534471477e-99	24	5	40.2166601359801
sin_37	4.89934611119594e-91	2.00873190559033e-92	24	17	33.5444010743316
