annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	4.05220225400924e-07	5.32312023367577e-08	24	0	9.52097611453327
sin_2	1.38122359165359e-07	1.36364438230527e-08	24	20	13.5915057386747
sin_3	8.10108805392515e-07	1.2505134105059e-07	24	22	149.94450807186
sin_4	1.38122359165359e-07	1.36364438230527e-08	24	8	21.0693887988386
sin_5	2.85120946420186e-07	3.41885934843841e-08	24	6	19.1487728894656
sin_6	6.55034677018362e-09	2.03060749875692e-10	24	18	218.650800766268
sin_7	5.78984781836633e-07	8.20052991001341e-08	24	2	30.9289484438157
sin_8	2.06585343886948e-08	1.09865841976241e-09	24	14	5.90927587599499
sin_9	1.57219651375542e-09	1.65795268723299e-11	24	8	10.1311952594391
sin_10	1.97588194239931e-07	2.17167388032797e-08	24	6	11.2825628801924
sin_11	1.38826180052567e-08	6.36076315877217e-10	24	16	94.4318638955463
sin_12	3.04586905743498e-08	1.86905601251692e-09	24	10	26.4662385323284
sin_13	5.78984781836633e-07	8.20052991001341e-08	24	18	30.370142303253
sin_14	8.10108805392515e-07	1.2505134105059e-07	24	18	20.1015960097047
sin_15	4.19021529661822e-06	8.9632514481297e-07	24	6	9.33868821535606
sin_16	6.53846505729786e-08	5.1832195726943e-09	24	2	247.80345963693
sin_17	4.39164100362002e-08	3.13403471621975e-09	24	8	29.6001850335312
sin_18	1.12399787389095e-06	1.8883164281368e-07	24	6	3.02138573265748
sin_19	1.56528131972128e-06	2.82462129058795e-07	24	14	36.1346460213056
sin_20	2.11876854617485e-09	3.19741435150023e-11	24	8	11.7775864624542
sin_21	4.05220225400924e-07	5.32312023367577e-08	24	8	5.73285526441997
sin_22	9.5604217019887e-09	3.62426895429935e-10	24	2	12.9888319273424
sin_23	4.19021529661822e-06	8.9632514481297e-07	24	8	5.62367929791778
sin_24	4.05220225400924e-07	5.32312023367577e-08	24	2	8.22949037415519
sin_25	2.06585343886948e-08	1.09865841976241e-09	24	18	9.64215525672315
sin_26	1.12399787389095e-06	1.8883164281368e-07	24	8	3.87765325550902
sin_27	1.97588194239931e-07	2.17167388032797e-08	24	0	50.296172232611
sin_28	6.53846505729786e-08	5.1832195726943e-09	24	16	21.6092713625488
sin_29	2.18068640492864e-06	4.18691789746299e-07	24	0	5.60006960250898
sin_30	4.39164100362002e-08	3.13403471621975e-09	24	6	108.345669833404
sin_31	4.19021529661822e-06	8.9632514481297e-07	24	14	26.2821937179339
sin_32	1.12399787389095e-06	1.8883164281368e-07	24	14	10.8461053314391
sin_33	1.38826180052567e-08	6.36076315877217e-10	24	16	55.7647943339734
sin_34	9.65376819933465e-08	8.46021140378055e-09	24	4	54.3127868985294
sin_35	3.04586905743498e-08	1.86905601251692e-09	24	16	51.89962610602
sin_36	4.39164100362002e-08	3.13403471621975e-09	24	6	49.5525608838041
sin_37	4.05220225400924e-07	5.32312023367577e-08	24	18	37.482831982605
sin_38	1.97588194239931e-07	2.17167388032797e-08	24	4	16.1894615099613
sin_39	4.05220225400924e-07	5.32312023367577e-08	24	4	13.4475021431245
sin_40	2.85120946420186e-07	3.41885934843841e-08	24	8	11.8209269557792
sin_41	4.39164100362002e-08	3.13403471621975e-09	24	0	8.09349219708452
sin_42	6.55034677018362e-09	2.03060749875692e-10	24	0	13.279356063952
sin_43	3.04586905743498e-08	1.86905601251692e-09	24	0	6.03380874898613
sin_44	9.15620181330454e-10	4.16190991513843e-12	24	8	546.245581608286
sin_45	1.24961705609844e-09	8.40651474102584e-12	24	0	82.5238574837847
sin_46	1.38122359165359e-07	1.36364438230527e-08	24	0	6.29666070752615
sin_47	1.38826180052567e-08	6.36076315877217e-10	24	14	12.1401320937737
sin_48	7.96397811360371e-06	1.85705489649032e-06	24	2	9.13121500449133
sin_49	4.39164100362002e-08	3.13403471621975e-09	24	12	42.9822832431239
sin_50	1.38826180052567e-08	6.36076315877217e-10	24	6	14.3139161188218
sin_51	1.38826180052567e-08	6.36076315877217e-10	24	16	25.1192850094896
sin_52	1.12399787389095e-06	1.8883164281368e-07	24	18	16.3257561375958
sin_53	7.96397811360371e-06	1.85705489649032e-06	24	4	16.7436061392086
sin_54	3.04586905743498e-08	1.86905601251692e-09	24	0	125.554408078116
sin_55	4.65706405384707e-09	1.1176953729233e-10	24	0	14.2210279259886
sin_56	2.85120946420186e-07	3.41885934843841e-08	24	20	152.030909096013
sin_57	4.39164100362002e-08	3.13403471621975e-09	24	22	4.72759538462168
sin_58	1.38122359165359e-07	1.36364438230527e-08	24	10	34.6282854520271
sin_59	1.38122359165359e-07	1.36364438230527e-08	24	8	22.5882283660746
sin_60	1.57219651375542e-09	1.65795268723299e-11	24	0	27.4049687543846
sin_61	8.10108805392515e-07	1.2505134105059e-07	24	18	23.5911557177078
sin_62	1.97588194239931e-07	2.17167388032797e-08	24	16	11.942014521199
sin_63	1.38122359165359e-07	1.36364438230527e-08	24	20	11.0042532895232
sin_64	9.65376819933465e-08	8.46021140378055e-09	24	16	7.04243550482028
sin_65	6.53846505729786e-08	5.1832195726943e-09	24	0	6.07957011618198
sin_66	6.55034677018362e-09	2.03060749875692e-10	24	8	25.4028028380663
sin_67	6.53846505729786e-08	5.1832195726943e-09	24	16	28.9030284003965
sin_68	2.85120946420186e-07	3.41885934843841e-08	24	8	19.8778193319339
sin_69	2.85120946420186e-07	3.41885934843841e-08	24	14	53.7231781878002
sin_70	1.24961705609844e-09	8.40651474102584e-12	24	2	423.687267376399
sin_71	2.11876854617485e-09	3.19741435150023e-11	24	20	10.4412900564426
sin_72	3.0143582095011e-06	6.15203107302724e-07	24	22	2.48631250992316
sin_73	2.231991790068e-10	8.11633378206544e-14	24	18	71.1981351726208
sin_74	3.10350981531501e-09	6.03773727706739e-11	24	22	8.78056540008486
sin_75	1.48027102852974e-05	3.73162869282997e-06	24	22	8.06593116463151
sin_76	5.78984781836633e-07	8.20052991001341e-08	24	8	64.8055563148143
sin_77	1.38122359165359e-07	1.36364438230527e-08	24	10	15.8309942927533
sin_78	4.39164100362002e-08	3.13403471621975e-09	24	20	5.98933711932688
sin_79	1.38826180052567e-08	6.36076315877217e-10	24	4	23.3459636228757
sin_80	1.57219651375542e-09	1.65795268723299e-11	24	12	16.3114290482229
sin_81	3.04586905743498e-08	1.86905601251692e-09	24	22	19.5064147676734
sin_82	1.24961705609844e-09	8.40651474102584e-12	24	2	27.4341476327034
sin_83	1.56528131972128e-06	2.82462129058795e-07	24	6	12.5421940798505
sin_84	4.65706405384707e-09	1.1176953729233e-10	24	18	39.3450915495752
sin_85	4.39164100362002e-08	3.13403471621975e-09	24	4	14.9458489373814
sin_86	7.96397811360371e-06	1.85705489649032e-06	24	22	27.4754594162466
sin_87	2.11876854617485e-09	3.19741435150023e-11	24	22	72.3200915938061
sin_88	1.12399787389095e-06	1.8883164281368e-07	24	8	27.5346303181927
sin_89	8.10108805392515e-07	1.2505134105059e-07	24	2	14.0289827456068
sin_90	4.39164100362002e-08	3.13403471621975e-09	24	14	86.2077308488545
sin_91	4.39164100362002e-08	3.13403471621975e-09	24	22	67.3696013837514
sin_92	9.65376819933465e-08	8.46021140378055e-09	24	12	38.3942369967725
sin_93	4.05220225400924e-07	5.32312023367577e-08	24	16	23.8118992748365
sin_94	2.06585343886948e-08	1.09865841976241e-09	24	10	9.4332941636466
sin_95	1.12399787389095e-06	1.8883164281368e-07	24	14	120.927998210682
sin_96	2.06585343886948e-08	1.09865841976241e-09	24	8	9.23524333687295
sin_97	2.06585343886948e-08	1.09865841976241e-09	24	4	580.746718789087
sin_98	2.18068640492864e-06	4.18691789746299e-07	24	22	151.080378501097
sin_99	1.57219651375542e-09	1.65795268723299e-11	24	10	14.3120072932103
sin_100	2.11876854617485e-09	3.19741435150023e-11	24	14	6.26978689434474
sin_101	9.65376819933465e-08	8.46021140378055e-09	24	20	8.58265215982609
sin_102	6.53846505729786e-08	5.1832195726943e-09	24	16	22.1295601610671
sin_103	9.5604217019887e-09	3.62426895429935e-10	24	0	12.062546490961
sin_104	6.55034677018362e-09	2.03060749875692e-10	24	4	12.7132877340102
sin_105	5.78984781836633e-07	8.20052991001341e-08	24	2	7.42858881302228
sin_106	4.39164100362002e-08	3.13403471621975e-09	24	4	17.2778756682313
sin_107	9.65376819933465e-08	8.46021140378055e-09	24	0	8.03131330108624
sin_108	1.97588194239931e-07	2.17167388032797e-08	24	2	3.97447080461512
sin_109	9.15620181330454e-10	4.16190991513843e-12	24	20	11.3123124410456
sin_110	4.65706405384707e-09	1.1176953729233e-10	24	16	62.4470479400871
sin_111	9.65376819933465e-08	8.46021140378055e-09	24	6	10.2026373711912
sin_112	9.65376819933465e-08	8.46021140378055e-09	24	10	38.0476018377883
sin_113	3.63992439826799e-10	4.30172883431672e-13	24	4	4.21779386208072
sin_114	1.97588194239931e-07	2.17167388032797e-08	24	6	15.2802858227999
sin_115	6.53846505729786e-08	5.1832195726943e-09	24	10	35.4538190654534
sin_116	4.05220225400924e-07	5.32312023367577e-08	24	6	24.0426597090376
sin_117	2.18068640492864e-06	4.18691789746299e-07	24	10	19.5910778660031
sin_118	1.38122359165359e-07	1.36364438230527e-08	24	10	9.82361744510812
sin_119	4.65706405384707e-09	1.1176953729233e-10	24	4	8.3065644197111
sin_120	1.38826180052567e-08	6.36076315877217e-10	24	16	5.63687108087876
