annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	1	0.625	24	0	10.2193050130408
sin_2	1	1	24	20	12.2718969503635
sin_3	1	0.625	24	0	136.82898696408
sin_4	1	1	24	8	17.0259106816487
sin_5	1	0.625	24	8	21.0341431380458
sin_6	1	0.625	24	20	223.176198277556
sin_7	1	0.625	24	4	25.7401620504357
sin_8	1	1	24	12	4.8721804117727
sin_9	1	0.625	24	8	8.78418285283948
sin_10	1	1	24	4	9.87857101519134
sin_11	1	0.625	24	16	82.1279689937679
sin_12	1	1	24	8	24.0285736718036
sin_13	1	0.625	24	16	25.2924279927186
sin_14	1	0.625	24	20	16.8087007354211
sin_15	1	0.625	24	8	10.2639959214914
sin_16	1	0.625	24	4	208.826558520666
sin_17	1	0.625	24	8	31.9366070033687
sin_18	1	0.625	24	8	3.48054631305374
sin_19	1	1	24	12	43.4096208650453
sin_20	1	0.625	24	8	10.7318793549537
sin_21	1	0.625	24	8	6.56550943275377
sin_22	1	0.625	24	4	11.7181025637395
sin_23	1	0.625	24	8	6.79224045509372
sin_24	1	0.625	24	4	7.14965198742957
sin_25	1	0.625	24	20	7.85687849313959
sin_26	1	0.625	24	8	4.02276202727221
sin_27	1	0.625	24	0	45.5587807582691
sin_28	1	0.625	24	16	21.6322238973508
sin_29	1	0.625	24	0	6.20719073833866
sin_30	1	0.625	24	8	81.2612916349471
sin_31	1	0.625	24	16	30.1694235392166
sin_32	1	0.625	24	16	13.2542873105628
sin_33	1	0.625	24	16	55.220873016305
sin_34	1	1	24	4	48.2971006681691
sin_35	1	1	24	16	44.5120058125072
sin_36	1	0.625	24	8	34.8286493331235
sin_37	1	0.625	24	20	29.0503034851052
sin_38	1	0.625	24	4	16.9572663743905
sin_39	1	0.625	24	4	12.6614857728474
sin_40	1	0.625	24	8	12.1624356519947
sin_41	1	1	24	0	7.8199357639638
sin_42	1	0.625	24	0	14.0091997857057
sin_43	1	1	24	0	4.87093996087516
sin_44	1	0.625	24	8	481.578692285535
