annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	2.07924909423145e-11	4.18118090585452e-12	24	0	11.1566665030622
sin_2	1.043826564619e-17	3.2358623503189e-19	24	21	13.7676131604749
sin_3	1.22137082851739e-07	3.89062125738631e-08	24	0	175.421358188812
sin_4	1.00675632319874e-14	9.92112594861301e-16	24	9	20.6401501531447
sin_5	1.14944747672528e-12	1.87359938706221e-13	24	9	16.7224986627824
sin_6	3.00660161228487e-12	5.30801848277928e-13	24	18	173.660194667632
sin_7	4.16849220743195e-18	8.79172901931103e-20	24	3	30.0237688954548
sin_8	4.12986907078602e-12	7.45629088598275e-13	24	12	4.36912387428944
sin_9	9.01790251198235e-17	4.3777817649078e-18	24	9	9.39440565825251
sin_10	2.96923139140406e-14	3.33633636343219e-15	24	6	12.4156666360287
sin_11	1.84648979734941e-15	1.48222771914502e-16	24	18	99.47447558415
sin_12	1.57896034544589e-17	5.38281935947464e-19	24	9	30.9376788293639
sin_13	2.49961352107264e-14	2.73366824168217e-15	24	18	30.3074518120804
sin_14	4.40095416387166e-15	3.90484660358067e-16	24	18	19.0292995931314
sin_15	2.42287606357364e-11	4.90522272143499e-12	24	6	7.63884466218359
sin_16	1.02828062729164e-19	9.81540598778383e-22	24	3	243.672494512045
sin_17	4.16849220743195e-18	8.79172901931103e-20	24	9	31.7885267818924
sin_18	1.13480780456289e-11	2.18914741934769e-12	24	6	2.62879951953047
sin_19	1.44604217014891e-14	1.49336718662651e-15	24	15	45.491560937302
sin_20	2.2338723346874e-16	1.25503009348801e-17	24	9	9.24352312311758
sin_21	4.11570611635376e-11	8.54944406897122e-12	24	9	4.94608183309094
sin_22	5.50147066855723e-14	6.6717835198685e-15	24	3	13.3883592737507
sin_23	3.2635324220624e-11	6.73474418007422e-12	24	9	5.02654181948833
sin_24	3.59215856167192e-17	1.45972261551577e-18	24	3	7.57949470845667
sin_25	7.0361861382734e-18	1.9317529215987e-19	24	18	10.0950276012363
sin_26	4.775884457874e-15	4.31566286466069e-16	24	9	3.92861072290905
sin_27	1.54316353878097e-13	2.10431391651951e-14	24	3	40.0192037966042
sin_28	8.68332468115004e-18	2.50237629447688e-19	24	15	22.7614626412576
sin_29	5.35460243394684e-17	2.38036417290909e-18	24	0	6.39118054699179
sin_30	2.71896736844108e-16	1.58194465072936e-17	24	6	87.0899504237414
sin_31	8.02046670958881e-17	3.85711535397498e-18	24	15	29.8275112702978
sin_32	1.66911496221732e-13	2.30186127062153e-14	24	15	15.1713031281052
sin_33	2.06545337989711e-08	5.6856298493895e-09	24	18	61.7333484213339
sin_34	4.40363923234401e-17	1.86554171115664e-18	24	6	58.2084568374269
sin_35	4.775884457874e-15	4.31566286466069e-16	24	18	53.9851879227505
sin_36	4.55702112082459e-19	5.63413520392858e-21	24	6	44.045407103704
sin_37	1.8380398948086e-16	9.94212488555563e-18	24	18	33.2047652257117
sin_38	1.84648979734941e-15	1.48222771914502e-16	24	3	17.5067687508161
sin_39	1.68489740878855e-07	5.49276555265068e-08	24	3	14.3080220273031
sin_40	1.97895447795632e-13	2.77593341771509e-14	24	9	9.95439219257462
sin_41	1.14944747672528e-12	1.87359938706221e-13	24	3	7.12206722386517
sin_42	3.63806006047223e-19	4.2333789794586e-21	24	0	13.0371653637505
sin_43	3.91243440370209e-14	4.50996983990387e-15	24	0	4.65719717063074
sin_44	4.86605797671111e-16	3.14081923951354e-17	24	9	571.386918643953
sin_45	1.42485416963317e-15	1.07511723708685e-16	24	0	86.8624360806929
sin_46	7.0361861382734e-18	1.9317529215987e-19	24	0	6.8356901906766
sin_47	3.14456201944111e-18	5.94608090948865e-20	24	15	11.5695901478577
