annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	0.831443688586546	0.2	24	0	10.7462823421672
sin_2	0.831443688586546	0.2	24	21	14.9010870993968
sin_3	1	0.633333333333333	24	21	182.43864928544
sin_4	0.831443688586546	0.2	24	9	20.6736235677306
sin_5	1	0.633333333333333	24	9	16.1920909372318
sin_6	0.831443688586546	0.2	24	18	171.801117536353
sin_7	0.831443688586546	0.2	24	3	29.7221789776072
sin_8	0.831443688586546	0.333333333333333	24	12	4.33082703268684
sin_9	0.831443688586546	0.2	24	9	8.57395753500509
sin_10	0.831443688586546	0.2	24	6	11.9950035198578
sin_11	0.831443688586546	0.2	24	18	99.7234595615181
sin_12	0.831443688586546	0.333333333333333	24	9	29.1765707132352
sin_13	0.831443688586546	0.2	24	18	30.7111992546154
sin_14	0.831443688586546	0.2	24	18	19.4090157886465
sin_15	1	0.633333333333333	24	9	7.90122774431235
sin_16	0.831443688586546	0.2	24	3	241.132139551699
sin_17	0.831443688586546	0.2	24	9	31.1722919304345
sin_18	1	0.633333333333333	24	9	2.67932580102472
sin_19	0.831443688586546	0.333333333333333	24	15	45.6481181045991
sin_20	0.831443688586546	0.2	24	9	10.4750412647008
sin_21	0.831443688586546	0.2	24	6	5.05413151782321
sin_22	0.831443688586546	0.2	24	3	13.5308993391333
sin_23	0.831443688586546	0.2	24	6	5.22866914019869
sin_24	0.831443688586546	0.2	24	3	8.2557069991092
sin_25	0.831443688586546	0.2	24	18	9.07234182600865
sin_26	0.831443688586546	0.2	24	9	3.92648825429605
sin_27	0.831443688586546	0.2	24	0	40.4966940073504
sin_28	0.831443688586546	0.2	24	15	22.7477294584376
sin_29	0.831443688586546	0.2	24	0	6.52727598801988
sin_30	0.831443688586546	0.2	24	6	93.832457200267
sin_31	0.831443688586546	0.2	24	15	31.7251655605861
sin_32	0.831443688586546	0.2	24	15	13.9377691048219
sin_33	0.831443688586546	0.333333333333333	24	15	62.2375656412133
sin_34	0.831443688586546	0.2	24	6	58.6445035038697
sin_35	0.831443688586546	0.2	24	18	54.0484717451428
sin_36	0.831443688586546	0.2	24	6	40.2166601359801
sin_37	0.831443688586546	0.2	24	18	33.5444010743316
sin_38	0.831443688586546	0.2	24	3	17.8316991202434
sin_39	1	0.633333333333333	24	3	14.2703294761422
sin_40	1	0.633333333333333	24	9	9.36264733024088
sin_41	0.831443688586546	0.333333333333333	24	0	6.95105401241227
sin_42	0.831443688586546	0.2	24	0	13.6739280220262
sin_43	0.831443688586546	0.2	24	0	4.32972440966682
sin_44	0.831443688586546	0.2	24	9	584.754424518515
sin_45	0.831443688586546	0.2	24	0	87.1153547558407
sin_46	0.831443688586546	0.2	24	0	6.60538007962032
sin_47	0.831443688586546	0.2	24	15	11.2151307406151
sin_48	0.831443688586546	0.2	24	3	11.7529314778476
sin_49	0.831443688586546	0.333333333333333	24	12	45.6744418582303
sin_50	0.831443688586546	0.2	24	6	17.4191347079673
sin_51	0.831443688586546	0.333333333333333	24	15	26.514458328902
sin_52	0.831443688586546	0.2	24	18	18.4983294055344
sin_53	0.831443688586546	0.2	24	3	18.2083141117791
sin_54	0.831443688586546	0.2	24	0	126.624021060852
sin_55	0.831443688586546	0.2	24	0	13.4213580344109
sin_56	0.831443688586546	0.2	24	21	146.566893741289
sin_57	0.831443688586546	0.2	24	0	4.81198387951444
sin_58	0.831443688586546	0.2	24	12	38.9674682713759
sin_59	0.831443688586546	0.2	24	9	21.979969602815
sin_60	0.831443688586546	0.2	24	0	21.9571076933583
sin_61	1	0.633333333333333	24	21	21.8936001271353
sin_62	0.831443688586546	0.2	24	18	11.3561591562796
sin_63	1	0.633333333333333	24	21	9.81617524470511
sin_64	0.831443688586546	0.333333333333333	24	15	7.43952340643839
sin_65	0.831443688586546	0.2	24	0	6.17025324693875
sin_66	0.831443688586546	0.2	24	9	24.4047813664336
sin_67	0.831443688586546	0.2	24	15	32.6159411264711
sin_68	0.831443688586546	0.2	24	9	20.2664836710706
sin_69	0.831443688586546	0.333333333333333	24	15	62.5624095491083
sin_70	0.831443688586546	0.2	24	0	332.924308833336
sin_71	0.831443688586546	0.2	24	21	10.2925453425835
sin_72	0.831443688586546	0.2	24	0	2.99703919606331
sin_73	0.831443688586546	0.333333333333333	24	18	63.5417070421855
sin_74	1	0.633333333333333	24	21	9.7026838528662
sin_75	0.831443688586546	0.2	24	0	9.55300573991003
sin_76	0.831443688586546	0.2	24	9	73.0370150237916
sin_77	0.831443688586546	0.2	24	9	14.5820159005254
sin_78	0.831443688586546	0.2	24	21	6.12015011402128
sin_79	1	0.633333333333333	24	3	24.3347155337032
sin_80	0.831443688586546	0.333333333333333	24	12	14.7100072386555
sin_81	1	0.633333333333333	24	21	19.8952562227698
sin_82	0.831443688586546	0.2	24	3	27.0041760730512
sin_83	0.831443688586546	0.2	24	6	12.9150977747734
sin_84	0.831443688586546	0.2	24	18	37.8586069840963
sin_85	0.831443688586546	0.2	24	3	15.5832414929655
sin_86	0.831443688586546	0.2	24	21	28.1809830239387
sin_87	1	0.633333333333333	24	21	84.376781214771
sin_88	1	0.633333333333333	24	6	23.4831601148421
sin_89	0.831443688586546	0.333333333333333	24	0	9.88851425175779
sin_90	0.831443688586546	0.2	24	15	79.2749017641147
sin_91	1	0.933333333333333	24	0	72.0284410099941
sin_92	0.831443688586546	0.2	24	12	33.3011849166096
sin_93	0.831443688586546	0.2	24	18	25.1660066946109
sin_94	1	0.933333333333333	24	12	10.4481774029851
sin_95	0.831443688586546	0.333333333333333	24	12	91.4603799266235
sin_96	0.831443688586546	0.2	24	6	7.57949790776425
sin_97	1	0.633333333333333	24	3	629.884458358991
sin_98	0.831443688586546	0.2	24	0	168.213712514316
sin_99	1	0.633333333333333	24	9	15.3384579393275
sin_100	0.831443688586546	0.2	24	15	6.40160737880661
sin_101	0.831443688586546	0.2	24	21	8.39366454908448
sin_102	0.831443688586546	0.2	24	18	25.7212570945343
sin_103	0.831443688586546	0.2	24	0	13.1330094035771
sin_104	1	0.633333333333333	24	3	13.683437205647
sin_105	0.831443688586546	0.2	24	0	5.56012756055437
sin_106	1	0.633333333333333	24	3	18.8059358096652
sin_107	0.831443688586546	0.2	24	0	7.85577927801377
sin_108	0.831443688586546	0.2	24	3	4.43484287885619
sin_109	0.831443688586546	0.2	24	21	11.4696404697574
sin_110	0.831443688586546	0.333333333333333	24	15	64.4577652357075
sin_111	0.831443688586546	0.2	24	6	10.597297771554
sin_112	0.831443688586546	0.333333333333333	24	9	41.6207441834165
sin_113	1	0.933333333333333	24	6	4.74969562895201
sin_114	1	0.633333333333333	24	9	13.1448327919701
sin_115	0.831443688586546	0.333333333333333	24	9	37.0186229605465
sin_116	0.831443688586546	0.2	24	6	27.1410819851141
sin_117	0.831443688586546	0.2	24	9	21.5234032338876
sin_118	1	0.933333333333333	24	12	10.3258538962666
sin_119	1	0.633333333333333	24	3	8.57360738592787
sin_120	0.831443688586546	0.333333333333333	24	15	7.40579813616171
sin_121	0.831443688586546	0.2	24	0	15.9753202945255
sin_122	0.831443688586546	0.2	24	0	7.62163916032559
sin_123	0.831443688586546	0.2	24	9	11.4850699469629
sin_124	1	0.933333333333333	24	6	15.018097853055
sin_125	0.831443688586546	0.2	24	18	219.808674117384
sin_126	1	0.933333333333333	24	12	10.2199676959894
sin_127	0.831443688586546	0.2	24	18	25.0653255209981
sin_128	1	0.633333333333333	24	9	21.5856191834381
sin_129	0.831443688586546	0.333333333333333	24	0	5.51283455659216
sin_130	0.831443688586546	0.2	24	0	12.9203404334452
sin_131	0.831443688586546	0.2	24	0	144.169140685487
sin_132	0.831443688586546	0.2	24	21	29.3660503556716
sin_133	0.831443688586546	0.2	24	21	19.9983916501999
sin_134	1	0.633333333333333	24	21	12.7025930015702
sin_135	0.831443688586546	0.2	24	0	3.1136002480737
sin_136	0.831443688586546	0.2	24	12	62.9699451542482
sin_137	0.831443688586546	0.2	24	6	5.12111302569952
sin_138	0.831443688586546	0.2	24	12	35.2550683830624
sin_139	1	0.633333333333333	24	3	353.497129942386
sin_140	0.831443688586546	0.2	24	9	5.18305607376553
sin_141	0.831443688586546	0.2	24	3	45.6751081901765
sin_142	0.831443688586546	0.333333333333333	24	0	10.552768679017
sin_143	0.831443688586546	0.333333333333333	24	18	4.2447604530361
sin_144	0.831443688586546	0.333333333333333	24	12	4.418608472203
sin_145	0.831443688586546	0.333333333333333	24	21	4.80313557743706
sin_146	0.831443688586546	0.2	24	18	11.0508395060097
sin_147	1	0.633333333333333	24	9	5.29753355437553
sin_148	0.831443688586546	0.2	24	21	44.8112851841017
sin_149	0.831443688586546	0.333333333333333	24	21	452.744671229064
sin_150	0.831443688586546	0.2	24	3	5.81840219817425
sin_151	0.831443688586546	0.2	24	15	51.506485385491
sin_152	1	0.633333333333333	24	3	51.9339699464633
sin_153	0.831443688586546	0.2	24	3	25.2794890242336
sin_154	0.831443688586546	0.2	24	0	7.24638497599985
sin_155	1	0.633333333333333	24	21	12.2636703484428
sin_156	0.831443688586546	0.333333333333333	24	12	10.3573509641419
sin_157	0.831443688586546	0.2	24	3	37.8649988046883
sin_158	0.831443688586546	0.2	24	15	12.8922288158722
sin_159	0.831443688586546	0.2	24	6	60.8471377633969
sin_160	1	0.633333333333333	24	21	13.3185775208978
sin_161	0.831443688586546	0.2	24	6	76.1303443997608
sin_162	1	0.633333333333333	24	21	5.13095127421513
sin_163	0.831443688586546	0.2	24	21	5.32398322339315
sin_164	0.831443688586546	0.2	24	3	8944.90108849627
sin_165	0.831443688586546	0.333333333333333	24	15	12.7731275800131
sin_166	0.831443688586546	0.2	24	6	19.7977798772516
sin_167	0.831443688586546	0.333333333333333	24	12	37.4604356162545
sin_168	1	0.633333333333333	24	9	8.46264848932779
sin_169	1	0.633333333333333	24	9	26.0893217496055
sin_170	0.831443688586546	0.333333333333333	24	0	21.6035624789941
sin_171	1	0.633333333333333	24	21	15.6665250670369
sin_172	0.831443688586546	0.2	24	3	20.5512412901177
sin_173	0.831443688586546	0.333333333333333	24	0	13.4593851286578
sin_174	0.831443688586546	0.2	24	0	480.749987339123
sin_175	0.831443688586546	0.2	24	15	8.16453236740784
sin_176	0.831443688586546	0.333333333333333	24	12	6.05151339348668
sin_177	0.831443688586546	0.333333333333333	24	15	19.9207942335439
sin_178	0.831443688586546	0.333333333333333	24	15	28.4210436966461
sin_179	0.831443688586546	0.2	24	12	32.1334343076006
sin_180	0.831443688586546	0.2	24	12	10.6224018172156
sin_181	1	0.633333333333333	24	3	7.17361937577706
sin_182	0.831443688586546	0.2	24	0	106.270755322746
sin_183	0.831443688586546	0.2	24	9	11.8251695661225
sin_184	1	0.633333333333333	24	3	8.45786001200645
sin_185	0.831443688586546	0.2	24	3	15.3292371750003
sin_186	1	0.933333333333333	24	12	15.968169841825
sin_187	0.831443688586546	0.2	24	18	83.180302059499
sin_188	1	0.633333333333333	24	9	15.3820271743971
sin_189	0.831443688586546	0.2	24	9	49.1190242080366
sin_190	1	0.633333333333333	24	9	8.33746522442565
sin_191	0.831443688586546	0.2	24	0	21.9180324141758
sin_192	0.831443688586546	0.2	24	0	12.1261606259015
sin_193	0.831443688586546	0.2	24	0	19.0528327208113
sin_194	0.831443688586546	0.2	24	0	5.83009761994228
sin_195	0.831443688586546	0.2	24	18	5.71530312519793
sin_196	0.831443688586546	0.2	24	9	422.235498936441
sin_197	0.831443688586546	0.2	24	0	29.1456574850903
