annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	2.1196896527645e-06	1.23905495157052e-07	24	0	11.6231618322196
sin_2	4.66386783049479e-05	5.63904019505279e-06	24	21	13.9425247842353
sin_3	0.00416639877984857	0.00118287848995155	24	21	179.098506661878
sin_4	2.54751431728226e-05	2.68646964367947e-06	24	9	19.5422364605563
sin_5	3.55241850075564e-06	2.38657933823492e-07	24	9	19.9059489965288
sin_6	8.73729159588206e-07	3.9556101952266e-08	24	18	259.993882841038
sin_7	0.000218569549004662	3.7276043084795e-05	24	3	28.3494775367515
sin_8	0.000457026389619119	8.90370502685248e-05	24	12	4.77353282223867
sin_9	0.000191604979555902	3.16670775302392e-05	24	9	8.59493499103315
sin_10	0.000250061969107064	4.38063104063011e-05	24	6	10.6193696140604
sin_11	9.05194206840639e-05	1.25739704368409e-05	24	18	98.5345362641806
sin_12	0.000479277620386301	9.58555240772603e-05	24	9	23.4313302716891
sin_13	0.000120169838466476	1.77195889084203e-05	24	18	28.2480389921889
sin_14	0.000127906094686321	1.92207976833171e-05	24	18	18.381271929348
sin_15	0.000424005785774816	8.22185764597893e-05	24	9	7.60953444338143
sin_16	1.582427706764e-05	1.50906060399586e-06	24	0	218.61358247858
sin_17	8.2964512887474e-05	1.1486813920693e-05	24	6	29.0818144670508
sin_18	0.000479277620386301	9.58555240772603e-05	24	6	3.23869472880716
sin_19	1.85454397326448e-05	1.83262663539863e-06	24	15	38.2177519676988
sin_20	4.66386783049479e-05	5.63904019505279e-06	24	9	8.58390749411563
sin_21	4.01257541161581e-05	4.69836102741924e-06	24	9	5.52817605212563
sin_22	8.2964512887474e-05	1.1486813920693e-05	24	3	12.1289533464049
sin_23	1.76402047077079e-06	9.910587735785e-08	24	6	6.86001294581773
sin_24	1.03883082208282e-06	4.99583186256192e-08	24	3	5.9226534896978
sin_25	1.03883082208282e-06	4.99583186256192e-08	24	18	9.1261558157579
sin_26	6.23984066912023e-05	8.07775737529746e-06	24	9	3.38219704321219
sin_27	0.000110260927978219	1.62183801335235e-05	24	3	57.328821421171
sin_28	0.000325275882464676	6.02056087907345e-05	24	15	22.3581089663888
sin_29	0.000702424186058681	0.000150510346049119	24	0	5.42603206072995
sin_30	0.00130116789056319	0.000309914533934142	24	6	100.088604776633
sin_31	0.00465423294836767	0.00134253464956096	24	15	23.4948781756444
sin_32	0.000284532122050671	5.13968478649711e-05	24	15	11.2658742066065
