annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	2.86794950523141e-14	2.71673034950103e-15	24	22	10.2432217278348
sin_2	8.63459306991068e-17	1.02045190826217e-19	24	21	13.4876249413309
sin_3	2.47435992967327e-11	5.14666865372041e-12	24	22	166.574859676306
sin_4	7.05174179173502e-12	1.41740010013874e-12	24	8	20.0913969701917
sin_5	8.47421728770032e-15	4.99978819974319e-16	24	7	22.5655060966422
sin_6	9.53048818836184e-16	1.2302993843158e-17	24	18	241.933791561646
sin_7	1.40032020122817e-13	1.98081657555549e-14	24	1	31.3376743606689
sin_8	6.29924158080585e-15	3.22406637272154e-16	24	13	5.8172083876597
sin_9	8.47421728770032e-15	4.99978819974319e-16	24	8	9.11673545533823
sin_10	4.65558470961472e-15	2.06538667117453e-16	24	4	10.8121996694033
sin_11	1.14674651819267e-14	7.70405160858531e-16	24	16	97.2698666058234
sin_12	2.07658332035848e-15	5.21033633108127e-17	24	9	28.097532073586
sin_13	2.65836570667284e-13	4.22680147360981e-14	24	16	28.1264245499328
sin_14	1.40032020122817e-13	1.98081657555549e-14	24	18	19.918197298086
sin_15	7.05174179173502e-12	1.41740010013874e-12	24	7	9.9494725425743
sin_16	1.57678128867293e-14	1.17971909143438e-15	24	1	248.088614481395
sin_17	6.29924158080585e-15	3.22406637272154e-16	24	7	30.9903367648461
sin_18	7.03785311736523e-16	7.4857164975612e-18	24	7	3.62123670732533
sin_19	5.4100075671294e-14	6.11330855085623e-15	24	14	42.1573395986936
sin_20	1.72444754842354e-15	3.2450967502152e-17	24	8	11.2301847366299
sin_21	2.64782388983831e-15	8.30453856358379e-17	24	7	6.69263902314082
sin_22	7.37210973329324e-14	9.09450264370811e-15	24	2	13.2612343924844
sin_23	2.07658332035848e-15	5.21033633108127e-17	24	7	6.3415670490488
sin_24	7.19231132687304e-13	1.27042371891948e-13	24	2	8.75336221056748
sin_25	8.47421728770032e-15	4.99978819974319e-16	24	18	9.47358866983356
sin_26	1.32932124558965e-11	2.7214831318799e-12	24	7	3.97114166688307
sin_27	5.4100075671294e-14	6.11330855085623e-15	24	0	50.7368370870631
sin_28	2.86794950523141e-14	2.71673034950103e-15	24	15	22.1178450475755
sin_29	1.57678128867293e-14	1.17971909143438e-15	24	23	6.450738215114
sin_30	1.93231220509505e-12	3.66436659984389e-13	24	6	103.845564270189
sin_31	4.65558470961472e-15	2.06538667117453e-16	24	14	27.2737950665164
