annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	4.21723616732023e-56	3.02874233834816e-57	24	23	10.7462823421672
sin_2	8.64192723797515e-53	1.01739052483435e-53	24	20	14.9010870993968
sin_3	1.56104752183362e-49	2.51328651015214e-50	24	21	157.99650491331
sin_4	2.03199785905136e-60	7.00115625982242e-62	24	8	20.6736235677306
sin_5	6.82201235134298e-55	5.82351781628278e-56	24	7	22.1188075606464
sin_6	8.71063659728376e-63	1.94801509357437e-64	24	18	234.684690953213
sin_7	1.69787147124861e-48	2.90490373535445e-49	24	2	29.7221789776073
sin_8	3.88313117049347e-57	2.37577025249282e-58	24	13	5.91601974604659
sin_9	9.84770090515887e-54	1.0125227021577e-54	24	8	8.57395753500511
sin_10	6.32164414071242e-54	6.33313803915008e-55	24	5	11.9950035198578
sin_11	1.00242835218214e-69	1.09355820238051e-72	24	16	99.7234595615179
sin_12	4.6098920068399e-52	6.16049204550423e-53	24	8	29.1765707132352
sin_13	7.84060834724011e-62	2.15260338260592e-63	24	16	30.7111992546153
sin_14	1.22267906454737e-60	3.95703406344421e-62	24	17	19.4090157886465
sin_15	9.84770090515887e-54	1.0125227021577e-54	24	6	10.7932778198171
sin_16	2.02267365306275e-50	3.08733551226577e-51	24	2	241.132139551699
sin_17	1.89038787072902e-64	2.45750423194773e-66	24	7	31.1722919304346
sin_18	1.6459132353808e-56	1.10425815246457e-57	24	7	3.66002710921485
sin_19	1.69723494096185e-55	1.34544442592612e-56	24	14	45.6481181045991
sin_20	4.09986354955543e-54	3.95077760229887e-55	24	8	10.4750412647008
sin_21	4.3317279753316e-55	3.58352041595614e-56	24	6	6.90407204741413
sin_22	3.48947546471907e-49	5.72908426298422e-50	24	2	13.5308993391333
sin_23	4.09986354955543e-54	3.95077760229887e-55	24	6	7.14249487349516
sin_24	1.14339381880572e-48	1.94169059411734e-49	24	1	8.25570699910921
sin_25	9.84770090515887e-54	1.0125227021577e-54	24	18	9.07234182600866
sin_26	2.34476165364076e-49	3.79851387889803e-50	24	8	3.92648825429605
sin_27	1.89038787072902e-64	2.45750423194773e-66	24	0	55.3195127833256
