annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	6.98072536878519e-14	2.46102299819536e-14	24	0	6.81287000869389
sin_2	5.96804510732932e-16	1.38404391534519e-16	24	22	16.3625292671514
sin_3	8.04639057865788e-22	3.25513073409342e-23	24	22	157.99650491331
sin_4	1.08757558985799e-16	2.05354045466822e-17	24	8	22.7012142421982
sin_5	2.43054653079099e-14	7.22756154747031e-15	24	8	14.0227620920306
sin_6	7.14330698473271e-20	5.80556040395549e-21	24	18	148.784132185038
sin_7	1.1755351392268e-21	6.46544326574739e-23	24	2	29.7221789776073
sin_8	7.27075807062575e-18	9.62383977348282e-19	24	14	6.49624054903024
sin_9	1.70044221725852e-18	1.88749086115695e-19	24	8	8.57395753500515
sin_10	9.24589661034663e-16	2.19632071298507e-16	24	6	13.1714280202551
sin_11	1.25041075659495e-20	8.99159007696916e-22	24	16	109.503958658357
sin_12	1.42168169577833e-15	3.46502602398337e-16	24	10	32.0380982290714
sin_13	7.27075807062575e-18	9.62383977348282e-19	24	16	33.7232373236248
sin_14	1.41069681777465e-22	3.86017947409245e-24	24	18	19.4090157886465
sin_15	9.05175183101579e-13	3.65526196667019e-13	24	6	6.84266394766092
sin_16	5.0269073442595e-23	8.7285391159415e-25	24	2	241.132139551699
sin_17	2.15148669087837e-21	1.26937714761824e-22	24	8	31.1722919304345
sin_18	3.54331308484439e-14	1.09262890761747e-14	24	8	2.3203642087025
sin_19	4.34745216601504e-13	1.72830984745307e-13	24	14	28.9397472433635
sin_20	2.7058648072819e-18	3.2740964168111e-19	24	8	10.4750412647009
sin_21	3.57108960238685e-12	1.55634577762205e-12	24	6	4.37700628850252
sin_22	8.04639057865788e-22	3.25513073409342e-23	24	2	13.5308993391333
sin_23	1.77232337666032e-12	7.60326728587277e-13	24	6	4.52816030339582
sin_24	3.76494492207584e-21	2.46432758535873e-22	24	2	8.25570699910921
sin_25	2.072439074549e-23	1.8651951670941e-25	24	18	9.07234182600866
sin_26	1.1755351392268e-21	6.46544326574739e-23	24	8	3.92648825429605
sin_27	8.19745898281439e-23	1.8481543888527e-24	24	0	60.7450410110254
sin_28	2.43054653079099e-14	7.22756154747031e-15	24	14	14.4214825982339
sin_29	2.18609904302949e-15	5.43543716607788e-16	24	22	4.13812715889246
sin_30	1.1755351392268e-21	6.46544326574739e-23	24	6	93.8324572002673
sin_31	1.12063306323234e-14	3.1153599157859e-15	24	14	20.1129490261444
sin_32	1.51337416881337e-13	5.43989223953461e-14	24	14	8.83619154037521
sin_33	1.25041075659495e-20	8.99159007696916e-22	24	16	53.8993129149926
sin_34	4.14467753708664e-16	8.66991182985123e-17	24	6	64.3961342242255
sin_35	2.18609904302949e-15	5.43543716607788e-16	24	18	59.3493410833429
sin_36	1.1755351392268e-21	6.46544326574739e-23	24	6	40.2166601359801
