annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	2.01912033821803e-12	8.62715053602249e-15	24	23	10.5497357501699
sin_2	4.67140170969003e-10	2.41638870255784e-11	24	21	17.9938831175811
sin_3	2.66690084504192e-06	5.59079395333333e-07	26	21	104.648047893027
sin_4	4.73161463245322e-06	1.05428976946753e-06	24	8	16.4159345455015
sin_5	3.47795314028611e-06	7.46811392486891e-07	24	7	17.2741060955396
sin_6	4.32786094029467e-09	3.69835389443363e-10	24	18	244.944351715337
sin_7	1.1644953653124e-09	7.65391044655333e-11	24	2	36.9053926351126
sin_8	1.97372010734583e-07	3.0215860552458e-08	26	11	6.71061968321021
sin_9	8.57488923644762e-07	1.58011822566176e-07	24	7	8.95970332428836
sin_10	2.15798720392846e-06	4.41798834840626e-07	24	4	9.38026015577763
sin_11	4.2724912159296e-06	9.40336475796868e-07	26	16	94.7918494534973
sin_12	7.26135511634036e-08	9.68400723242846e-09	24	8	26.8849317222776
sin_13	5.92963884464803e-05	1.71582185841043e-05	24	17	22.6664783411645
sin_14	2.21064353771496e-07	3.44458456694859e-08	24	18	21.2710907113618
sin_15	9.8200608347209e-05	2.96833657049518e-05	26	4	7.80676999911293
sin_16	2.26648118198058e-08	2.54876111100908e-09	24	1	223.959100047323
sin_17	6.84869249441746e-07	1.23338725740373e-07	24	6	34.6602289764134
sin_18	5.22955860594779e-06	1.18140483052548e-06	24	6	3.71034184171306
sin_19	7.82920055816363e-06	1.85267355026363e-06	26	14	30.5280529858679
sin_20	3.08925633232382e-05	8.37469307544512e-06	24	7	9.39285164612335
sin_21	3.92357561938849e-10	1.88331629730648e-11	24	7	6.36161902260658
sin_22	3.36126569183339e-09	2.71651381821807e-10	24	2	14.6655675892201
sin_23	1.71790013349508e-09	1.23844982351055e-10	24	6	6.17719603973076
sin_24	8.65474828720709e-08	1.18570051534737e-08	24	2	6.87931150041335
sin_25	6.06420215296583e-10	3.37390156146826e-11	24	18	8.90160350038289
sin_26	4.32786094029467e-09	3.69835389443363e-10	26	6	4.32727048817293
sin_27	2.66690084504192e-06	5.59079395333333e-07	22	2	51.7487288364359
sin_28	2.26648118198058e-08	2.54876111100908e-09	24	14	20.4613264788014
sin_29	6.12993491064226e-06	1.4020832941069e-06	26	23	3.46692382304711
sin_30	5.32560615768283e-08	6.84582464269411e-09	26	4	101.474791469387
sin_31	1.97372010734583e-07	3.0215860552458e-08	26	14	23.8239568736136
sin_32	7.80414411379346e-05	2.31641186650324e-05	26	14	7.25226398030395
sin_33	9.76924684451417e-08	1.35792531138747e-08	24	16	60.2726902428854
sin_34	3.12066978337935e-06	6.64986361112837e-07	24	5	59.719614571441
sin_35	1.1644953653124e-09	7.65391044655333e-11	24	16	43.5061204936911
sin_36	3.74345432270811e-05	1.03047088083274e-05	26	4	37.2183234135195
sin_37	8.85389279815256e-09	8.52388406658506e-10	22	17	35.8343979928326
sin_38	1.10363924667213e-07	1.55412472099557e-08	26	1	12.1795767059871
sin_39	6.22555668122924e-05	1.80654335695307e-05	24	3	11.9225183645021
sin_40	1.55892183025698e-08	1.65103993840853e-09	26	5	12.0487395335072
sin_41	2.00630198794873e-08	2.20693218674361e-09	24	1	10.9122770380268
sin_42	8.85389279815256e-09	8.52388406658506e-10	24	0	14.666831827912
sin_43	3.08925633232382e-05	8.37469307544512e-06	24	1	5.66351751156472
sin_44	7.66131716253651e-07	1.39644917371688e-07	26	8	673.082077100009
sin_45	7.6438026027053e-11	2.10552017147246e-12	26	24	130.901084668912
sin_46	2.26648118198058e-08	2.54876111100908e-09	24	22	4.81479399280068
sin_47	2.26648118198058e-08	2.54876111100908e-09	26	11	10.1931251329097
sin_48	3.11881504019254e-07	5.08366851551383e-08	26	0	8.60009728287151
sin_49	3.49186281813193e-07	5.78062017438023e-08	24	11	38.1687384968037
sin_50	8.23345667220725e-09	7.88914848409677e-10	24	4	14.4805324740898
