annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	1.56369510983394e-05	5.0990675990676e-06	26	23	10.7462823421672
sin_2	1.56369510983394e-05	5.0990675990676e-06	24	20	14.9010870993968
sin_3	1.56369510983394e-05	5.0990675990676e-06	26	22	157.996504913311
sin_4	1.26853174373836e-05	3.06984681984682e-06	24	8	20.6736235677306
sin_5	1.56369510983394e-05	5.0990675990676e-06	24	6	22.1188075606464
sin_6	2.04633558593955e-06	8.09375809375809e-08	24	18	234.684690953214
sin_7	1.56369510983394e-05	5.0990675990676e-06	26	0	29.7221789776073
sin_8	1.26853174373836e-05	3.06984681984682e-06	26	13	5.91601974604661
sin_9	4.89842309963577e-05	1.98297073297073e-05	24	8	8.57395753500509
sin_10	1.56369510983394e-05	5.0990675990676e-06	24	4	11.9950035198578
sin_11	2.04633558593955e-06	8.09375809375809e-08	24	16	99.7234595615178
sin_12	5.48748151816225e-06	1.04062604062604e-06	24	8	29.1765707132352
sin_13	2.04633558593955e-06	1.5031265031265e-07	24	16	30.7111992546153
sin_14	2.04633558593955e-06	1.5031265031265e-07	24	17	19.4090157886465
sin_15	5.48748151816225e-06	1.04062604062604e-06	24	6	10.7932778198171
sin_16	1.26853174373836e-05	3.06984681984682e-06	26	0	241.132139551699
sin_17	2.04633558593955e-06	8.09375809375809e-08	24	7	31.1722919304347
sin_18	1.56369510983394e-05	5.0990675990676e-06	24	6	3.66002710921485
sin_19	5.48748151816225e-06	1.04062604062604e-06	24	14	45.6481181045991
sin_20	4.89842309963577e-05	1.98297073297073e-05	24	8	10.4750412647008
sin_21	5.12933657021363e-06	5.95469345469346e-07	24	6	6.90407204741413
sin_22	1.56369510983394e-05	5.0990675990676e-06	26	0	13.5308993391333
sin_23	5.12933657021363e-06	5.95469345469346e-07	24	6	7.14249487349516
sin_24	5.12933657021363e-06	5.95469345469346e-07	26	0	8.25570699910923
sin_25	1.56369510983394e-05	5.0990675990676e-06	24	17	9.07234182600866
sin_26	1.26853174373836e-05	3.06984681984682e-06	24	7	3.92648825429605
sin_27	2.04633558593955e-06	1.5031265031265e-07	26	25	55.3195127833258
sin_28	5.48748151816225e-06	1.04062604062604e-06	24	14	22.7477294584376
sin_29	5.48748151816225e-06	1.04062604062604e-06	26	23	6.52727598801989
sin_30	2.04633558593955e-06	1.5031265031265e-07	24	5	93.8324572002673
sin_31	5.12933657021363e-06	5.95469345469346e-07	24	14	31.7251655605861
sin_32	5.12933657021363e-06	5.95469345469346e-07	24	14	13.9377691048219
sin_33	5.12933657021363e-06	5.95469345469346e-07	24	15	53.8993129149928
sin_34	1.26853174373836e-05	3.06984681984682e-06	24	4	58.6445035038697
sin_35	1.26853174373836e-05	3.06984681984682e-06	24	16	54.0484717451427
sin_36	2.04633558593955e-06	8.09375809375809e-08	24	5	40.2166601359801
sin_37	2.04633558593955e-06	1.5031265031265e-07	24	17	33.5444010743317
sin_38	2.04633558593955e-06	1.5031265031265e-07	24	2	17.8316991202434
sin_39	5.48748151816225e-06	1.04062604062604e-06	24	3	12.3584678467131
sin_40	5.48748151816225e-06	1.04062604062604e-06	24	6	12.7896140997836
sin_41	1.26853174373836e-05	3.06984681984682e-06	26	25	9.49531636403291
sin_42	5.48748151816225e-06	1.04062604062604e-06	26	24	13.6739280220262
sin_43	5.12933657021363e-06	5.95469345469346e-07	26	25	5.91451353499048
sin_44	2.04633558593955e-06	1.5031265031265e-07	24	8	584.754424518514
sin_45	1.26853174373836e-05	3.06984681984682e-06	26	24	87.1153547558412
sin_46	5.48748151816225e-06	1.04062604062604e-06	24	22	6.60538007962032
sin_47	5.12933657021363e-06	5.95469345469346e-07	26	13	11.2151307406152
sin_48	1.26853174373836e-05	3.06984681984682e-06	24	2	11.7529314778476
sin_49	1.56369510983394e-05	5.0990675990676e-06	26	11	45.6744418582305
sin_50	5.48748151816225e-06	1.04062604062604e-06	24	4	17.4191347079673
sin_51	5.12933657021363e-06	5.95469345469346e-07	26	15	22.9621944804131
sin_52	1.26853174373836e-05	3.06984681984682e-06	24	16	18.4983294055344
sin_53	5.12933657021363e-06	5.95469345469346e-07	24	2	18.2083141117791
sin_54	1.56369510983394e-05	5.0990675990676e-06	24	22	126.624021060852
sin_55	5.12933657021363e-06	5.95469345469346e-07	26	24	13.4213580344109
sin_56	3.44233648275828e-05	1.24643874643875e-05	24	19	146.566893741289
sin_57	2.04633558593955e-06	8.09375809375809e-08	24	22	4.81198387951443
sin_58	2.04633558593955e-06	1.5031265031265e-07	24	10	38.9674682713759
sin_59	1.56369510983394e-05	5.0990675990676e-06	24	8	21.979969602815
sin_60	4.89842309963577e-05	1.98297073297073e-05	26	25	21.9571076933584
sin_61	3.44233648275828e-05	1.24643874643875e-05	24	19	29.907213953965
sin_62	2.04633558593955e-06	8.09375809375809e-08	24	16	11.3561591562796
sin_63	5.48748151816225e-06	1.04062604062604e-06	24	18	13.4091447522671
sin_64	2.04633558593955e-06	1.5031265031265e-07	24	15	6.44281626202462
sin_65	5.48748151816225e-06	1.04062604062604e-06	26	24	6.17025324693876
sin_66	4.89842309963577e-05	1.98297073297073e-05	24	8	24.4047813664337
sin_67	5.12933657021363e-06	5.95469345469346e-07	24	14	32.6159411264711
sin_68	5.48748151816225e-06	1.04062604062604e-06	24	8	20.2664836710706
sin_69	5.12933657021363e-06	5.95469345469346e-07	26	14	62.5624095491084
sin_70	2.04633558593955e-06	8.09375809375809e-08	26	25	454.783063403712
sin_71	1.26853174373836e-05	3.06984681984682e-06	24	19	10.2925453425836
sin_72	2.04633558593955e-06	1.5031265031265e-07	24	22	2.99703919606331
sin_73	5.48748151816225e-06	1.04062604062604e-06	24	17	63.5417070421856
sin_74	1.26853174373836e-05	3.06984681984682e-06	26	22	8.40277070147124
