annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	0.00360094909361157	0.00190850301961413	28	26	13.6257400173878
sin_2	0.000983427529915246	0.000495468670071845	24	22	16.3625292671514
sin_3	9.73896034421382e-06	1.29793780587431e-06	24	22	157.99650491331
sin_4	0.000259644352830984	0.00010154454598899	24	8	22.7012142421982
sin_5	0.00360094909361157	0.00190850301961413	24	8	14.0227620920305
sin_6	9.73896034421382e-06	1.29793780587431e-06	24	18	148.784132185038
sin_7	9.73896034421382e-06	1.29793780587431e-06	28	0	34.3202160672475
sin_8	0.000259644352830984	0.00010154454598899	24	12	6.49624054903025
sin_9	9.73896034421382e-06	1.29793780587431e-06	24	8	8.57395753500509
sin_10	0.000259644352830984	0.00010154454598899	24	4	13.1714280202551
sin_11	9.73896034421382e-06	1.29793780587431e-06	24	16	109.503958658357
sin_12	4.73850310081099e-05	1.49262847675546e-05	28	8	21.3587321527143
sin_13	9.73896034421382e-06	1.29793780587431e-06	24	16	33.7232373236248
sin_14	9.73896034421382e-06	1.29793780587431e-06	24	18	19.4090157886465
sin_15	0.000983427529915246	0.000495468670071845	24	6	6.84266394766092
sin_16	9.73896034421382e-06	1.29793780587431e-06	28	0	278.435411360888
sin_17	9.73896034421382e-06	1.29793780587431e-06	24	8	31.1722919304345
sin_18	0.000983427529915246	0.000495468670071845	24	6	2.32036420870249
sin_19	9.73896034421382e-06	1.29793780587431e-06	28	14	57.8794944867269
sin_20	9.73896034421382e-06	1.29793780587431e-06	24	8	10.4750412647008
sin_21	4.73850310081099e-05	1.49262847675546e-05	24	6	4.37700628850252
sin_22	9.73896034421382e-06	1.29793780587431e-06	28	0	15.6241367516526
sin_23	4.73850310081099e-05	1.49262847675546e-05	24	6	4.52816030339582
sin_24	9.73896034421382e-06	1.29793780587431e-06	28	0	9.53286931657275
sin_25	9.73896034421382e-06	1.29793780587431e-06	24	18	9.07234182600866
sin_26	9.73896034421382e-06	1.29793780587431e-06	24	8	3.92648825429605
sin_27	9.73896034421382e-06	1.29793780587431e-06	24	0	60.7450410110253
sin_28	0.000259644352830984	0.00010154454598899	28	14	28.8429651964676
sin_29	0.000259644352830984	0.00010154454598899	28	24	8.27625431778487
sin_30	9.73896034421382e-06	1.29793780587431e-06	24	6	93.8324572002674
sin_31	4.73850310081099e-05	1.49262847675546e-05	28	14	40.2258980522887
sin_32	0.000259644352830984	0.00010154454598899	28	14	17.6723830807504
sin_33	9.73896034421382e-06	1.29793780587431e-06	24	16	53.8993129149926
sin_34	0.000259644352830984	0.00010154454598899	24	4	64.3961342242255
sin_35	0.000259644352830984	0.00010154454598899	24	16	59.3493410833429
sin_36	9.73896034421382e-06	1.29793780587431e-06	24	6	40.2166601359801
sin_37	9.73896034421382e-06	1.29793780587431e-06	24	18	33.5444010743317
sin_38	9.73896034421382e-06	1.29793780587431e-06	28	0	22.6096884991873
sin_39	9.73896034421382e-06	1.29793780587431e-06	24	4	12.358467846713
sin_40	0.000983427529915246	0.000495468670071845	24	6	8.10829043466318
sin_41	0.000259644352830984	0.00010154454598899	24	0	10.4265810186184
sin_42	9.73896034421382e-06	1.29793780587431e-06	28	26	15.7892920487927
sin_43	4.73850310081099e-05	1.49262847675546e-05	28	26	6.49458661450022
sin_44	9.73896034421382e-06	1.29793780587431e-06	24	8	642.104923047379
sin_45	9.73896034421382e-06	1.29793780587431e-06	28	26	100.592147037669
sin_46	0.000259644352830984	0.00010154454598899	28	24	8.37528633765518
sin_47	9.73896034421382e-06	1.29793780587431e-06	28	14	12.950117504182
sin_48	0.000983427529915246	0.000495468670071845	28	0	14.9021199760352
sin_49	4.75023817694219e-07	3.81746413492445e-08	28	12	52.7403026038705
sin_50	0.000259644352830984	0.00010154454598899	24	4	19.1275374451777
sin_51	4.73850310081099e-05	1.49262847675546e-05	28	16	26.514458328902
sin_52	4.73850310081099e-05	1.49262847675546e-05	24	16	20.3125754699948
sin_53	0.000259644352830984	0.00010154454598899	28	0	23.0872171735625
sin_54	0.00360094909361157	0.00190850301961413	28	26	160.552825246489
sin_55	9.73896034421382e-06	1.29793780587431e-06	28	26	15.497649348115
sin_56	9.73896034421382e-06	1.29793780587431e-06	24	20	146.566893741289
sin_57	9.73896034421382e-06	1.29793780587431e-06	24	22	3.05067553701097
sin_58	4.73850310081099e-05	1.49262847675546e-05	24	10	24.7043849628883
sin_59	0.000983427529915246	0.000495468670071845	24	10	24.1356817471201
sin_60	9.73896034421382e-06	1.29793780587431e-06	28	26	25.3538840747721
sin_61	0.00360094909361157	0.00190850301961413	24	20	18.9604138903974
sin_62	9.73896034421382e-06	1.29793780587431e-06	24	16	12.4699282218527
sin_63	0.000259644352830984	0.00010154454598899	24	18	8.50105712991458
sin_64	9.73896034421382e-06	1.29793780587431e-06	24	16	6.44281626202458
sin_65	9.73896034421382e-06	1.29793780587431e-06	28	26	7.12479474617648
sin_66	9.73896034421382e-06	1.29793780587431e-06	24	8	24.4047813664337
sin_67	4.73850310081099e-05	1.49262847675546e-05	28	14	41.3553562116901
sin_68	4.73850310081099e-05	1.49262847675546e-05	24	8	22.254143606983
sin_69	9.73896034421382e-06	1.29793780587431e-06	28	14	79.3259566643368
sin_70	9.73896034421382e-06	1.29793780587431e-06	24	0	499.386463250002
sin_71	9.73896034421382e-06	1.29793780587431e-06	24	20	10.2925453425836
sin_72	9.73896034421382e-06	1.29793780587431e-06	24	22	1.90004671416646
sin_73	4.73850310081099e-05	1.49262847675546e-05	24	18	63.5417070421856
sin_74	9.73896034421382e-06	1.29793780587431e-06	24	22	8.40277070147123
sin_75	9.73896034421382e-06	1.29793780587431e-06	24	22	6.05636295660446
sin_76	4.73850310081099e-05	1.49262847675546e-05	24	8	80.2002087458798
