annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	4.79302059719156e-26	8.27449646733343e-27	24	23	10.7462823421672
sin_2	8.38877914371292e-28	8.35827449228124e-29	24	20	14.9010870993968
sin_3	1.44197337905744e-28	1.14178073923548e-29	24	21	157.996504913311
sin_4	2.25647282449652e-29	1.41132118477601e-30	24	8	20.6736235677306
sin_5	1.00680168301049e-25	1.95685636206948e-26	24	7	22.1188075606464
sin_6	5.48025184506853e-35	5.97845655825658e-38	24	18	234.684690953214
sin_7	3.61223972900723e-28	3.12622929274081e-29	24	1	29.7221789776073
sin_8	5.81033039305109e-29	4.06723127513577e-30	24	13	5.91601974604659
sin_9	1.00680168301049e-25	1.95685636206948e-26	24	8	8.57395753500509
sin_10	1.02399520375861e-26	1.39914981022653e-27	24	4	11.9950035198578
sin_11	9.45119787513468e-33	9.53711785581772e-35	24	16	99.7234595615179
sin_12	1.02399520375861e-26	1.39914981022653e-27	24	8	29.1765707132352
sin_13	2.64106831607563e-32	3.60145679464859e-34	24	16	30.7111992546153
sin_14	5.06699668077652e-31	1.52931172547073e-32	24	17	19.4090157886465
sin_15	3.61223972900723e-28	3.12622929274081e-29	24	6	10.7932778198171
sin_16	1.00680168301049e-25	1.95685636206948e-26	24	1	241.132139551699
sin_17	3.59225971784819e-33	2.41661108291606e-35	24	7	31.1722919304347
sin_18	1.02399520375861e-26	1.39914981022653e-27	24	7	3.66002710921485
sin_19	8.38877914371292e-28	8.35827449228124e-29	24	14	45.6481181045991
sin_20	2.25196509870445e-25	4.54692225838416e-26	24	8	10.4750412647008
sin_21	9.16162092975433e-30	4.76404288347225e-31	24	6	6.90407204741413
sin_22	3.61223972900723e-28	3.12622929274081e-29	24	1	13.5308993391333
sin_23	9.16162092975433e-30	4.76404288347225e-31	24	6	7.14249487349516
sin_24	3.61223972900723e-28	3.12622929274081e-29	24	1	8.25570699910921
sin_25	9.78680605691631e-25	2.33459809939531e-25	26	17	9.07234182600865
sin_26	9.78680605691631e-25	2.33459809939531e-25	26	6	3.92648825429605
sin_27	7.3241932788784e-32	1.30503807514561e-33	24	0	55.3195127833256
sin_28	5.81033039305109e-29	4.06723127513577e-30	24	14	22.7477294584376
sin_29	1.35253176448277e-30	4.9674802986458e-32	24	22	6.52727598801988
sin_30	1.88846262492157e-31	4.5494781418565e-33	24	5	93.8324572002673
sin_31	3.61223972900723e-28	3.12622929274081e-29	24	14	31.7251655605861
sin_32	5.81033039305109e-29	4.06723127513577e-30	24	14	13.9377691048219
sin_33	3.52113960986065e-30	1.56210557237454e-31	24	15	53.8993129149927
sin_34	1.00680168301049e-25	1.95685636206948e-26	26	3	58.6445035038697
sin_35	4.39231235450529e-27	5.58622271268446e-28	24	16	54.0484717451427
sin_36	9.45119787513468e-33	9.53711785581772e-35	24	5	40.2166601359801
sin_37	5.06699668077652e-31	1.52931172547073e-32	24	17	33.5444010743317
sin_38	1.88846262492157e-31	4.5494781418565e-33	24	2	17.8316991202434
sin_39	2.25647282449652e-29	1.41132118477601e-30	24	3	12.3584678467131
sin_40	8.38877914371292e-28	8.35827449228124e-29	24	6	12.7896140997836
sin_41	2.06965501273034e-27	2.18442679070903e-28	24	0	9.4953163640329
sin_42	4.39231235450529e-27	5.58622271268446e-28	24	23	13.6739280220262
sin_43	8.38877914371292e-28	8.35827449228124e-29	24	0	5.91451353499046
sin_44	3.59225971784819e-33	2.41661108291606e-35	24	8	584.754424518514
sin_45	3.61223972900723e-28	3.12622929274081e-29	24	23	87.1153547558406
sin_46	5.06699668077652e-31	1.52931172547073e-32	24	22	6.60538007962031
sin_47	1.02399520375861e-26	1.39914981022653e-27	26	12	11.2151307406152
sin_48	3.61223972900723e-28	3.12622929274081e-29	24	2	11.7529314778476
sin_49	4.51629428090513e-25	1.03874768460818e-25	26	11	45.6744418582305
sin_50	3.52113960986065e-30	1.56210557237454e-31	24	4	17.4191347079673
sin_51	5.81033039305109e-29	4.06723127513577e-30	24	15	22.962194480413
sin_52	1.00680168301049e-25	1.95685636206948e-26	24	17	18.4983294055344
sin_53	1.88846262492157e-31	4.5494781418565e-33	24	2	18.2083141117791
sin_54	1.00680168301049e-25	1.95685636206948e-26	24	23	126.624021060852
sin_55	1.88846262492157e-31	4.5494781418565e-33	24	23	13.4213580344109
sin_56	4.51629428090513e-25	1.03874768460818e-25	24	19	146.566893741289
sin_57	1.88846262492157e-31	4.5494781418565e-33	24	22	4.81198387951443
sin_58	3.98887081421835e-34	1.34171109205526e-36	24	10	38.9674682713759
sin_59	2.06965501273034e-27	2.18442679070903e-28	24	8	21.979969602815
