annot	BH.Q	ADJ.P	PER	LAG	AMP
sin_1	1.69908534826172e-05	4.32185527676027e-06	24	0	6.81287000869389
sin_2	0.0331137385780289	0.016328083458839	24	20	16.3625292671514
sin_3	1.69908534826172e-05	4.32185527676027e-06	24	0	57.8307345074249
sin_4	0.0331137385780289	0.016328083458839	24	8	22.7012142421983
sin_5	4.21246735150586e-06	4.87114406465041e-07	24	8	14.0227620920305
sin_6	1.69908534826172e-05	4.32185527676027e-06	24	20	148.784132185037
sin_7	4.21246735150586e-06	4.87114406465041e-07	24	4	10.8790725616321
sin_8	0.00448707588216777	0.0019918537756932	24	12	6.49624054903026
sin_9	0.000401132575659801	0.000137770806440248	24	8	8.57395753500509
sin_10	0.0331137385780289	0.016328083458839	24	4	13.1714280202551
sin_11	0.00133263105445628	0.000562854898091262	24	16	109.503958658357
sin_12	0.0331137385780289	0.016328083458839	24	8	32.0380982290715
sin_13	1.69908534826172e-05	4.32185527676027e-06	24	16	33.7232373236248
sin_14	8.76980971904945e-05	2.70269590432524e-05	24	20	7.10419284109785
sin_15	4.21246735150586e-06	4.87114406465041e-07	24	8	6.84266394766092
sin_16	4.21246735150586e-06	4.87114406465041e-07	24	4	88.2604887448165
sin_17	1.69908534826172e-05	4.32185527676027e-06	24	8	31.1722919304345
sin_18	4.21246735150586e-06	4.87114406465041e-07	24	8	2.32036420870249
sin_19	0.00448707588216777	0.0019918537756932	24	16	28.9397472433635
sin_20	8.76980971904945e-05	2.70269590432524e-05	24	8	10.4750412647008
sin_21	4.21246735150586e-06	4.87114406465041e-07	24	8	4.37700628850251
sin_22	4.21246735150586e-06	4.87114406465041e-07	24	4	4.95265289417283
sin_23	4.21246735150586e-06	4.87114406465041e-07	24	8	4.52816030339582
sin_24	8.76980971904945e-05	2.70269590432524e-05	24	4	3.02179848787496
sin_25	0.00133263105445628	0.000562854898091262	24	20	3.32070758013527
sin_26	0.000401132575659801	0.000137770806440248	24	8	3.92648825429605
sin_27	4.21246735150586e-06	4.87114406465041e-07	24	0	60.7450410110253
sin_28	0.000401132575659801	0.000137770806440248	24	16	14.4214825982339
sin_29	1.69908534826172e-05	4.32185527676027e-06	24	0	4.13812715889245
sin_30	4.21246735150586e-06	4.87114406465041e-07	24	8	34.3450630348134
sin_31	0.000401132575659801	0.000137770806440248	24	16	20.1129490261444
sin_32	1.69908534826172e-05	4.32185527676027e-06	24	16	8.83619154037519
sin_33	1.69908534826172e-05	4.32185527676027e-06	24	16	53.8993129149926
sin_34	0.0331137385780289	0.016328083458839	24	4	64.3961342242255
sin_35	0.0331137385780289	0.016328083458839	24	16	59.3493410833429
